Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;TipoProteccion;ANP;BuzoMonitor;HoraInicial;HoraFinal;ProfundidadInicial;ProfundidadFinal;Temperatura;Visibilidad;Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Talla;PromedioTalla;Abundancia
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;10;Girella;simplicidens;Girella simplicidens;NA;25;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;10;Ophioblennius;steindachneri;Ophioblennius steindachneri;NA;10;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;11;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;12
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;11;Bodianus;diplotaenia;Bodianus diplotaenia;NA;20;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;11;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;15
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;11;Mycteroperca;rosacea;Mycteroperca rosacea;NA;15;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;11;Girella;simplicidens;Girella simplicidens;NA;25;NA;11
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;11;Ophioblennius;steindachneri;Ophioblennius steindachneri;NA;10;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;12;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;11
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;12;Holacanthus;passer;Holacanthus passer;NA;20;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;12;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;12;Mycteroperca;rosacea;Mycteroperca rosacea;NA;15;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;12;Paranthias;colonus;Paranthias colonus;NA;15;NA;10
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;12;Paranthias;colonus;Paranthias colonus;NA;30;NA;4
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;12;Girella;simplicidens;Girella simplicidens;NA;25;NA;6
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Holacanthus;passer;Holacanthus passer;NA;20;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Bodianus;diplotaenia;Bodianus diplotaenia;NA;20;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Bodianus;diplotaenia;Bodianus diplotaenia;NA;33;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;70
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Mycteroperca;rosacea;Mycteroperca rosacea;NA;15;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Mycteroperca;rosacea;Mycteroperca rosacea;NA;30;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Ophioblennius;steindachneri;Ophioblennius steindachneri;NA;10;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Paranthias;colonus;Paranthias colonus;NA;30;NA;35
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;16;Girella;simplicidens;Girella simplicidens;NA;25;NA;5
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;10
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Holacanthus;passer;Holacanthus passer;NA;20;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;20
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Girella;simplicidens;Girella simplicidens;NA;20;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Paranthias;colonus;Paranthias colonus;NA;30;NA;56
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Balistes;polylepsis;Balistes polylepis;NA;35;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;17;Ophioblennius;steindachneri;Ophioblennius steindachneri;NA;10;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;7
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Holacanthus;passer;Holacanthus passer;NA;20;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Holacanthus;passer;Holacanthus passer;NA;35;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Bodianus;diplotaenia;Bodianus diplotaenia;NA;20;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Chromis;atrilobata;Chromis atrilobata;NA;5;NA;20
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Thalassoma;lucasanum;Thalassoma lucasanum;NA;10;NA;5
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Mycteroperca;rosacea;Mycteroperca rosacea;NA;15;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Girella;simplicidens;Girella simplicidens;NA;25;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Balistes;polylepsis;Balistes polylepis;NA;30;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;5;5;20;5;Ligera;18;Scorpaena;mystes;Scorpaena mystes;NA;30;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;14
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Holacanthus;passer;Holacanthus passer;NA;25;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;17
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Thalassoma;lucasanum;Thalassoma lucasanum;NA;8;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Girella;simplicidens;Girella simplicidens;NA;25;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;7;Serranus;psittacinus;Serranus psittacinus;NA;8;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;10
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Holacanthus;passer;Holacanthus passer;NA;20;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Bodianus;diplotaenia;Bodianus diplotaenia;NA;20;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;28
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Girella;simplicidens;Girella simplicidens;NA;23;NA;5
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Balistes;polylepsis;Balistes polylepis;NA;30;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;8;Paranthias;colonus;Paranthias colonus;NA;15;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;11
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Holacanthus;passer;Holacanthus passer;NA;20;NA;4
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Bodianus;diplotaenia;Bodianus diplotaenia;NA;20;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;55
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Mycteroperca;rosacea;Mycteroperca rosacea;NA;30;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;9;Balistes;polylepsis;Balistes polylepis;NA;30;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;24
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Holacanthus;passer;Holacanthus passer;NA;25;NA;4
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Bodianus;diplotaenia;Bodianus diplotaenia;NA;35;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Bodianus;diplotaenia;Bodianus diplotaenia;NA;20;NA;5
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;60
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Thalassoma;lucasanum;Thalassoma lucasanum;NA;6;NA;10
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Mycteroperca;rosacea;Mycteroperca rosacea;NA;40;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Paranthias;colonus;Paranthias colonus;NA;15;NA;3
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Cephalopholis;panamensis;Cephalopholis panamensis;NA;25;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;13;Girella;simplicidens;Girella simplicidens;NA;25;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Stegastes;rectifraenum;Stegastes rectifraenum;NA;5;NA;9
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Holacanthus;passer;Holacanthus passer;NA;20;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Chromis;atrilobata;Chromis atrilobata;NA;6;NA;5
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Mycteroperca;rosacea;Mycteroperca rosacea;NA;15;NA;1
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Girella;simplicidens;Girella simplicidens;NA;25;NA;5
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Paranthias;colonus;Paranthias colonus;NA;15;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Balistes;polylepsis;Balistes polylepis;NA;35;NA;2
15;11;2013;Sonora;Bahia de Kino;Arroyo del Cartelón;28.38863;-112.30396;Arrecife Rocoso;Zona de Pesca ;NA;Reserva de la Biosfera Isla San Pedro Mártir;Samuel Delgado;16:38:00;17:22:00;10;10;20;5;Ligera;14;Serranus;psittacinus;Serranus psittacinus;NA;8;NA;1
